trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
11064046-MM2025-InvFer-Semaine-00,10:30:00,10:30:00,MM01,6,0,0
11064046-MM2025-InvFer-Semaine-00,10:31:00,10:31:00,MM02,7,0,0
11064046-MM2025-InvFer-Semaine-00,10:36:00,10:36:00,MM03,8,0,0
11064047-MM2025-InvFer-Semaine-00,10:25:00,10:25:00,MM08,1,0,0
11064047-MM2025-InvFer-Semaine-00,10:30:00,10:30:00,MM06,2,0,0
11064047-MM2025-InvFer-Semaine-00,10:30:46,10:30:46,MM07,3,0,0
11064047-MM2025-InvFer-Semaine-00,10:32:00,10:32:00,MM05,4,0,0
11064047-MM2025-InvFer-Semaine-00,10:33:22,10:33:22,MM04,5,0,0
11064047-MM2025-InvFer-Semaine-00,10:35:00,10:35:00,MM01,6,0,0
11064047-MM2025-InvFer-Semaine-00,10:36:00,10:36:00,MM02,7,0,0
11064047-MM2025-InvFer-Semaine-00,10:41:00,10:41:00,MM03,8,0,0
11064048-MM2025-InvFer-Semaine-00,10:31:00,10:31:00,MM08,1,0,0
11064048-MM2025-InvFer-Semaine-00,10:36:00,10:36:00,MM06,2,0,0
11064048-MM2025-InvFer-Semaine-00,10:36:46,10:36:46,MM07,3,0,0
11064048-MM2025-InvFer-Semaine-00,10:38:00,10:38:00,MM05,4,0,0
11064048-MM2025-InvFer-Semaine-00,10:39:22,10:39:22,MM04,5,0,0
11064048-MM2025-InvFer-Semaine-00,10:41:00,10:41:00,MM01,6,0,0
11064048-MM2025-InvFer-Semaine-00,10:42:00,10:42:00,MM02,7,0,0
11064048-MM2025-InvFer-Semaine-00,10:47:00,10:47:00,MM03,8,0,0
11064049-MM2025-InvFer-Semaine-00,10:37:00,10:37:00,MM08,1,0,0
11064049-MM2025-InvFer-Semaine-00,10:42:00,10:42:00,MM06,2,0,0
11064049-MM2025-InvFer-Semaine-00,10:42:46,10:42:46,MM07,3,0,0
11064049-MM2025-InvFer-Semaine-00,10:44:00,10:44:00,MM05,4,0,0
11064049-MM2025-InvFer-Semaine-00,10:45:22,10:45:22,MM04,5,0,0
11064049-MM2025-InvFer-Semaine-00,10:47:00,10:47:00,MM01,6,0,0
11064049-MM2025-InvFer-Semaine-00,10:48:00,10:48:00,MM02,7,0,0
11064049-MM2025-InvFer-Semaine-00,10:53:00,10:53:00,MM03,8,0,0
11064050-MM2025-InvFer-Semaine-00,10:42:00,10:42:00,MM08,1,0,0
11064050-MM2025-InvFer-Semaine-00,10:47:00,10:47:00,MM06,2,0,0
11064050-MM2025-InvFer-Semaine-00,10:47:46,10:47:46,MM07,3,0,0
11064050-MM2025-InvFer-Semaine-00,10:49:00,10:49:00,MM05,4,0,0
11064050-MM2025-InvFer-Semaine-00,10:50:22,10:50:22,MM04,5,0,0
11064050-MM2025-InvFer-Semaine-00,10:52:00,10:52:00,MM01,6,0,0
11064050-MM2025-InvFer-Semaine-00,10:53:00,10:53:00,MM02,7,0,0
11064050-MM2025-InvFer-Semaine-00,10:58:00,10:58:00,MM03,8,0,0
11064051-MM2025-InvFer-Semaine-00,10:48:00,10:48:00,MM08,1,0,0
11064051-MM2025-InvFer-Semaine-00,10:53:00,10:53:00,MM06,2,0,0
11064051-MM2025-InvFer-Semaine-00,10:53:46,10:53:46,MM07,3,0,0
11064051-MM2025-InvFer-Semaine-00,10:55:00,10:55:00,MM05,4,0,0
11064051-MM2025-InvFer-Semaine-00,10:56:22,10:56:22,MM04,5,0,0
11064051-MM2025-InvFer-Semaine-00,10:58:00,10:58:00,MM01,6,0,0
11064051-MM2025-InvFer-Semaine-00,10:59:00,10:59:00,MM02,7,0,0
11064051-MM2025-InvFer-Semaine-00,11:04:00,11:04:00,MM03,8,0,0
11064052-MM2025-InvFer-Semaine-00,10:54:00,10:54:00,MM08,1,0,0
11064052-MM2025-InvFer-Semaine-00,10:59:00,10:59:00,MM06,2,0,0
11064052-MM2025-InvFer-Semaine-00,10:59:46,10:59:46,MM07,3,0,0
11064052-MM2025-InvFer-Semaine-00,11:01:00,11:01:00,MM05,4,0,0
11064052-MM2025-InvFer-Semaine-00,11:02:22,11:02:22,MM04,5,0,0
11064052-MM2025-InvFer-Semaine-00,11:04:00,11:04:00,MM01,6,0,0
11064052-MM2025-InvFer-Semaine-00,11:05:00,11:05:00,MM02,7,0,0
11064052-MM2025-InvFer-Semaine-00,11:10:00,11:10:00,MM03,8,0,0
11064053-MM2025-InvFer-Semaine-00,11:00:00,11:00:00,MM08,1,0,0
11064053-MM2025-InvFer-Semaine-00,11:05:00,11:05:00,MM06,2,0,0
11064053-MM2025-InvFer-Semaine-00,11:05:46,11:05:46,MM07,3,0,0
11064053-MM2025-InvFer-Semaine-00,11:07:00,11:07:00,MM05,4,0,0
11064053-MM2025-InvFer-Semaine-00,11:08:22,11:08:22,MM04,5,0,0
11064053-MM2025-InvFer-Semaine-00,11:10:00,11:10:00,MM01,6,0,0
11064053-MM2025-InvFer-Semaine-00,11:11:00,11:11:00,MM02,7,0,0
11064053-MM2025-InvFer-Semaine-00,11:16:00,11:16:00,MM03,8,0,0
11064054-MM2025-InvFer-Semaine-00,11:05:00,11:05:00,MM08,1,0,0
11064054-MM2025-InvFer-Semaine-00,11:10:00,11:10:00,MM06,2,0,0
11064054-MM2025-InvFer-Semaine-00,11:10:46,11:10:46,MM07,3,0,0
11064054-MM2025-InvFer-Semaine-00,11:12:00,11:12:00,MM05,4,0,0
11064054-MM2025-InvFer-Semaine-00,11:13:22,11:13:22,MM04,5,0,0
11064054-MM2025-InvFer-Semaine-00,11:15:00,11:15:00,MM01,6,0,0
11064054-MM2025-InvFer-Semaine-00,11:16:00,11:16:00,MM02,7,0,0
11064054-MM2025-InvFer-Semaine-00,11:21:00,11:21:00,MM03,8,0,0
11064055-MM2025-InvFer-Semaine-00,11:11:00,11:11:00,MM08,1,0,0
11064055-MM2025-InvFer-Semaine-00,11:16:00,11:16:00,MM06,2,0,0
11064055-MM2025-InvFer-Semaine-00,11:16:46,11:16:46,MM07,3,0,0
11064055-MM2025-InvFer-Semaine-00,11:18:00,11:18:00,MM05,4,0,0
11064055-MM2025-InvFer-Semaine-00,11:19:22,11:19:22,MM04,5,0,0
11064055-MM2025-InvFer-Semaine-00,11:21:00,11:21:00,MM01,6,0,0
11064055-MM2025-InvFer-Semaine-00,11:22:00,11:22:00,MM02,7,0,0
11064055-MM2025-InvFer-Semaine-00,11:27:00,11:27:00,MM03,8,0,0
11064056-MM2025-InvFer-Semaine-00,11:17:00,11:17:00,MM08,1,0,0
11064056-MM2025-InvFer-Semaine-00,11:22:00,11:22:00,MM06,2,0,0
11064056-MM2025-InvFer-Semaine-00,11:22:46,11:22:46,MM07,3,0,0
11064056-MM2025-InvFer-Semaine-00,11:24:00,11:24:00,MM05,4,0,0
11064056-MM2025-InvFer-Semaine-00,11:25:22,11:25:22,MM04,5,0,0
11064056-MM2025-InvFer-Semaine-00,11:27:00,11:27:00,MM01,6,0,0
11064056-MM2025-InvFer-Semaine-00,11:28:00,11:28:00,MM02,7,0,0
11064056-MM2025-InvFer-Semaine-00,11:33:00,11:33:00,MM03,8,0,0
11064057-MM2025-InvFer-Semaine-00,11:22:00,11:22:00,MM08,1,0,0
11064057-MM2025-InvFer-Semaine-00,11:27:00,11:27:00,MM06,2,0,0
11064057-MM2025-InvFer-Semaine-00,11:27:46,11:27:46,MM07,3,0,0
11064057-MM2025-InvFer-Semaine-00,11:29:00,11:29:00,MM05,4,0,0
11064057-MM2025-InvFer-Semaine-00,11:30:22,11:30:22,MM04,5,0,0
11064057-MM2025-InvFer-Semaine-00,11:32:00,11:32:00,MM01,6,0,0
11064057-MM2025-InvFer-Semaine-00,11:33:00,11:33:00,MM02,7,0,0
11064057-MM2025-InvFer-Semaine-00,11:38:00,11:38:00,MM03,8,0,0
11064058-MM2025-InvFer-Semaine-00,11:28:00,11:28:00,MM08,1,0,0
11064058-MM2025-InvFer-Semaine-00,11:33:00,11:33:00,MM06,2,0,0
11064058-MM2025-InvFer-Semaine-00,11:33:46,11:33:46,MM07,3,0,0
11064058-MM2025-InvFer-Semaine-00,11:35:00,11:35:00,MM05,4,0,0
11064058-MM2025-InvFer-Semaine-00,11:36:22,11:36:22,MM04,5,0,0
11064058-MM2025-InvFer-Semaine-00,11:38:00,11:38:00,MM01,6,0,0
11064058-MM2025-InvFer-Semaine-00,11:39:00,11:39:00,MM02,7,0,0
11064058-MM2025-InvFer-Semaine-00,11:44:00,11:44:00,MM03,8,0,0
11064059-MM2025-InvFer-Semaine-00,11:34:00,11:34:00,MM08,1,0,0
11064059-MM2025-InvFer-Semaine-00,11:39:00,11:39:00,MM06,2,0,0
11064059-MM2025-InvFer-Semaine-00,11:39:46,11:39:46,MM07,3,0,0
11064059-MM2025-InvFer-Semaine-00,11:41:00,11:41:00,MM05,4,0,0
11064059-MM2025-InvFer-Semaine-00,11:42:22,11:42:22,MM04,5,0,0
11064059-MM2025-InvFer-Semaine-00,11:44:00,11:44:00,MM01,6,0,0
11064059-MM2025-InvFer-Semaine-00,11:45:00,11:45:00,MM02,7,0,0
11064059-MM2025-InvFer-Semaine-00,11:50:00,11:50:00,MM03,8,0,0
11064060-MM2025-InvFer-Semaine-00,11:40:00,11:40:00,MM08,1,0,0
11064060-MM2025-InvFer-Semaine-00,11:45:00,11:45:00,MM06,2,0,0
11064060-MM2025-InvFer-Semaine-00,11:45:46,11:45:46,MM07,3,0,0
11064060-MM2025-InvFer-Semaine-00,11:47:00,11:47:00,MM05,4,0,0
11064060-MM2025-InvFer-Semaine-00,11:48:22,11:48:22,MM04,5,0,0
11064060-MM2025-InvFer-Semaine-00,11:50:00,11:50:00,MM01,6,0,0
11064060-MM2025-InvFer-Semaine-00,11:51:00,11:51:00,MM02,7,0,0
11064060-MM2025-InvFer-Semaine-00,11:56:00,11:56:00,MM03,8,0,0
11064061-MM2025-InvFer-Semaine-00,11:45:00,11:45:00,MM08,1,0,0
11064061-MM2025-InvFer-Semaine-00,11:50:00,11:50:00,MM06,2,0,0
11064061-MM2025-InvFer-Semaine-00,11:50:46,11:50:46,MM07,3,0,0
11064061-MM2025-InvFer-Semaine-00,11:52:00,11:52:00,MM05,4,0,0
11064061-MM2025-InvFer-Semaine-00,11:53:22,11:53:22,MM04,5,0,0
11064061-MM2025-InvFer-Semaine-00,11:55:00,11:55:00,MM01,6,0,0
11064061-MM2025-InvFer-Semaine-00,11:56:00,11:56:00,MM02,7,0,0
11064061-MM2025-InvFer-Semaine-00,12:01:00,12:01:00,MM03,8,0,0
11064062-MM2025-InvFer-Semaine-00,11:51:00,11:51:00,MM08,1,0,0
11064062-MM2025-InvFer-Semaine-00,11:56:00,11:56:00,MM06,2,0,0
11064062-MM2025-InvFer-Semaine-00,11:56:46,11:56:46,MM07,3,0,0
11064062-MM2025-InvFer-Semaine-00,11:58:00,11:58:00,MM05,4,0,0
11064062-MM2025-InvFer-Semaine-00,11:59:22,11:59:22,MM04,5,0,0
11064062-MM2025-InvFer-Semaine-00,12:01:00,12:01:00,MM01,6,0,0
11064062-MM2025-InvFer-Semaine-00,12:02:00,12:02:00,MM02,7,0,0
11064062-MM2025-InvFer-Semaine-00,12:07:00,12:07:00,MM03,8,0,0
11064063-MM2025-InvFer-Semaine-00,11:57:00,11:57:00,MM08,1,0,0
11064063-MM2025-InvFer-Semaine-00,12:02:00,12:02:00,MM06,2,0,0
11064063-MM2025-InvFer-Semaine-00,12:02:46,12:02:46,MM07,3,0,0
11064063-MM2025-InvFer-Semaine-00,12:04:00,12:04:00,MM05,4,0,0
11064063-MM2025-InvFer-Semaine-00,12:05:22,12:05:22,MM04,5,0,0
11064063-MM2025-InvFer-Semaine-00,12:07:00,12:07:00,MM01,6,0,0
11064063-MM2025-InvFer-Semaine-00,12:08:00,12:08:00,MM02,7,0,0
11064063-MM2025-InvFer-Semaine-00,12:13:00,12:13:00,MM03,8,0,0
11064064-MM2025-InvFer-Semaine-00,12:02:00,12:02:00,MM08,1,0,0
11064064-MM2025-InvFer-Semaine-00,12:07:00,12:07:00,MM06,2,0,0
11064064-MM2025-InvFer-Semaine-00,12:07:46,12:07:46,MM07,3,0,0
11064064-MM2025-InvFer-Semaine-00,12:09:00,12:09:00,MM05,4,0,0
11064064-MM2025-InvFer-Semaine-00,12:10:22,12:10:22,MM04,5,0,0
11064064-MM2025-InvFer-Semaine-00,12:12:00,12:12:00,MM01,6,0,0
11064064-MM2025-InvFer-Semaine-00,12:13:00,12:13:00,MM02,7,0,0
11064064-MM2025-InvFer-Semaine-00,12:18:00,12:18:00,MM03,8,0,0
11064065-MM2025-InvFer-Semaine-00,12:08:00,12:08:00,MM08,1,0,0
11064065-MM2025-InvFer-Semaine-00,12:13:00,12:13:00,MM06,2,0,0
11064065-MM2025-InvFer-Semaine-00,12:13:46,12:13:46,MM07,3,0,0
11064065-MM2025-InvFer-Semaine-00,12:15:00,12:15:00,MM05,4,0,0
11064065-MM2025-InvFer-Semaine-00,12:16:22,12:16:22,MM04,5,0,0
11064065-MM2025-InvFer-Semaine-00,12:18:00,12:18:00,MM01,6,0,0
11064065-MM2025-InvFer-Semaine-00,12:19:00,12:19:00,MM02,7,0,0
11064065-MM2025-InvFer-Semaine-00,12:24:00,12:24:00,MM03,8,0,0
11064066-MM2025-InvFer-Semaine-00,12:14:00,12:14:00,MM08,1,0,0
11064066-MM2025-InvFer-Semaine-00,12:19:00,12:19:00,MM06,2,0,0
11064066-MM2025-InvFer-Semaine-00,12:19:46,12:19:46,MM07,3,0,0
11064066-MM2025-InvFer-Semaine-00,12:21:00,12:21:00,MM05,4,0,0
11064066-MM2025-InvFer-Semaine-00,12:22:22,12:22:22,MM04,5,0,0
11064066-MM2025-InvFer-Semaine-00,12:24:00,12:24:00,MM01,6,0,0
11064066-MM2025-InvFer-Semaine-00,12:25:00,12:25:00,MM02,7,0,0
11064066-MM2025-InvFer-Semaine-00,12:30:00,12:30:00,MM03,8,0,0
11064067-MM2025-InvFer-Semaine-00,12:20:00,12:20:00,MM08,1,0,0
11064067-MM2025-InvFer-Semaine-00,12:25:00,12:25:00,MM06,2,0,0
11064067-MM2025-InvFer-Semaine-00,12:25:46,12:25:46,MM07,3,0,0
11064067-MM2025-InvFer-Semaine-00,12:27:00,12:27:00,MM05,4,0,0
11064067-MM2025-InvFer-Semaine-00,12:28:22,12:28:22,MM04,5,0,0
11064067-MM2025-InvFer-Semaine-00,12:30:00,12:30:00,MM01,6,0,0
11064067-MM2025-InvFer-Semaine-00,12:31:00,12:31:00,MM02,7,0,0
11064067-MM2025-InvFer-Semaine-00,12:36:00,12:36:00,MM03,8,0,0
11064068-MM2025-InvFer-Semaine-00,12:25:00,12:25:00,MM08,1,0,0
11064068-MM2025-InvFer-Semaine-00,12:30:00,12:30:00,MM06,2,0,0
11064068-MM2025-InvFer-Semaine-00,12:30:46,12:30:46,MM07,3,0,0
11064068-MM2025-InvFer-Semaine-00,12:32:00,12:32:00,MM05,4,0,0
11064068-MM2025-InvFer-Semaine-00,12:33:22,12:33:22,MM04,5,0,0
11064068-MM2025-InvFer-Semaine-00,12:35:00,12:35:00,MM01,6,0,0
11064068-MM2025-InvFer-Semaine-00,12:36:00,12:36:00,MM02,7,0,0
11064068-MM2025-InvFer-Semaine-00,12:41:00,12:41:00,MM03,8,0,0
11064069-MM2025-InvFer-Semaine-00,12:31:00,12:31:00,MM08,1,0,0
11064069-MM2025-InvFer-Semaine-00,12:36:00,12:36:00,MM06,2,0,0
11064069-MM2025-InvFer-Semaine-00,12:36:46,12:36:46,MM07,3,0,0
11064069-MM2025-InvFer-Semaine-00,12:38:00,12:38:00,MM05,4,0,0
11064069-MM2025-InvFer-Semaine-00,12:39:22,12:39:22,MM04,5,0,0
11064069-MM2025-InvFer-Semaine-00,12:41:00,12:41:00,MM01,6,0,0
11064069-MM2025-InvFer-Semaine-00,12:42:00,12:42:00,MM02,7,0,0
11064069-MM2025-InvFer-Semaine-00,12:47:00,12:47:00,MM03,8,0,0
11064070-MM2025-InvFer-Semaine-00,12:37:00,12:37:00,MM08,1,0,0
11064070-MM2025-InvFer-Semaine-00,12:42:00,12:42:00,MM06,2,0,0
11064070-MM2025-InvFer-Semaine-00,12:42:46,12:42:46,MM07,3,0,0
11064070-MM2025-InvFer-Semaine-00,12:44:00,12:44:00,MM05,4,0,0
11064070-MM2025-InvFer-Semaine-00,12:45:22,12:45:22,MM04,5,0,0
11064070-MM2025-InvFer-Semaine-00,12:47:00,12:47:00,MM01,6,0,0
11064070-MM2025-InvFer-Semaine-00,12:48:00,12:48:00,MM02,7,0,0
11064070-MM2025-InvFer-Semaine-00,12:53:00,12:53:00,MM03,8,0,0
11064071-MM2025-InvFer-Semaine-00,12:42:00,12:42:00,MM08,1,0,0
11064071-MM2025-InvFer-Semaine-00,12:47:00,12:47:00,MM06,2,0,0
11064071-MM2025-InvFer-Semaine-00,12:47:46,12:47:46,MM07,3,0,0
11064071-MM2025-InvFer-Semaine-00,12:49:00,12:49:00,MM05,4,0,0
11064071-MM2025-InvFer-Semaine-00,12:50:22,12:50:22,MM04,5,0,0
11064071-MM2025-InvFer-Semaine-00,12:52:00,12:52:00,MM01,6,0,0
11064071-MM2025-InvFer-Semaine-00,12:53:00,12:53:00,MM02,7,0,0
11064071-MM2025-InvFer-Semaine-00,12:58:00,12:58:00,MM03,8,0,0
11064072-MM2025-InvFer-Semaine-00,12:48:00,12:48:00,MM08,1,0,0
11064072-MM2025-InvFer-Semaine-00,12:53:00,12:53:00,MM06,2,0,0
11064072-MM2025-InvFer-Semaine-00,12:53:46,12:53:46,MM07,3,0,0
11064072-MM2025-InvFer-Semaine-00,12:55:00,12:55:00,MM05,4,0,0
11064072-MM2025-InvFer-Semaine-00,12:56:22,12:56:22,MM04,5,0,0
11064072-MM2025-InvFer-Semaine-00,12:58:00,12:58:00,MM01,6,0,0
11064072-MM2025-InvFer-Semaine-00,12:59:00,12:59:00,MM02,7,0,0
11064072-MM2025-InvFer-Semaine-00,13:04:00,13:04:00,MM03,8,0,0
11064073-MM2025-InvFer-Semaine-00,12:54:00,12:54:00,MM08,1,0,0
11064073-MM2025-InvFer-Semaine-00,12:59:00,12:59:00,MM06,2,0,0
11064073-MM2025-InvFer-Semaine-00,12:59:46,12:59:46,MM07,3,0,0
11064073-MM2025-InvFer-Semaine-00,13:01:00,13:01:00,MM05,4,0,0
11064073-MM2025-InvFer-Semaine-00,13:02:22,13:02:22,MM04,5,0,0
11064073-MM2025-InvFer-Semaine-00,13:04:00,13:04:00,MM01,6,0,0
11064073-MM2025-InvFer-Semaine-00,13:05:00,13:05:00,MM02,7,0,0
11064073-MM2025-InvFer-Semaine-00,13:10:00,13:10:00,MM03,8,0,0
11064074-MM2025-InvFer-Semaine-00,13:00:00,13:00:00,MM08,1,0,0
11064074-MM2025-InvFer-Semaine-00,13:05:00,13:05:00,MM06,2,0,0
11064074-MM2025-InvFer-Semaine-00,13:05:46,13:05:46,MM07,3,0,0
11064074-MM2025-InvFer-Semaine-00,13:07:00,13:07:00,MM05,4,0,0
11064074-MM2025-InvFer-Semaine-00,13:08:22,13:08:22,MM04,5,0,0
11064074-MM2025-InvFer-Semaine-00,13:10:00,13:10:00,MM01,6,0,0
11064074-MM2025-InvFer-Semaine-00,13:11:00,13:11:00,MM02,7,0,0
11064074-MM2025-InvFer-Semaine-00,13:16:00,13:16:00,MM03,8,0,0
11064075-MM2025-InvFer-Semaine-00,13:05:00,13:05:00,MM08,1,0,0
11064075-MM2025-InvFer-Semaine-00,13:10:00,13:10:00,MM06,2,0,0
11064075-MM2025-InvFer-Semaine-00,13:10:46,13:10:46,MM07,3,0,0
11064075-MM2025-InvFer-Semaine-00,13:12:00,13:12:00,MM05,4,0,0
11064075-MM2025-InvFer-Semaine-00,13:13:22,13:13:22,MM04,5,0,0
11064075-MM2025-InvFer-Semaine-00,13:15:00,13:15:00,MM01,6,0,0
11064075-MM2025-InvFer-Semaine-00,13:16:00,13:16:00,MM02,7,0,0
11064075-MM2025-InvFer-Semaine-00,13:21:00,13:21:00,MM03,8,0,0
11064076-MM2025-InvFer-Semaine-00,13:11:00,13:11:00,MM08,1,0,0
11064076-MM2025-InvFer-Semaine-00,13:16:00,13:16:00,MM06,2,0,0
11064076-MM2025-InvFer-Semaine-00,13:16:46,13:16:46,MM07,3,0,0
11064076-MM2025-InvFer-Semaine-00,13:18:00,13:18:00,MM05,4,0,0
11064076-MM2025-InvFer-Semaine-00,13:19:22,13:19:22,MM04,5,0,0
11064076-MM2025-InvFer-Semaine-00,13:21:00,13:21:00,MM01,6,0,0
11064076-MM2025-InvFer-Semaine-00,13:22:00,13:22:00,MM02,7,0,0
11064076-MM2025-InvFer-Semaine-00,13:27:00,13:27:00,MM03,8,0,0
11064077-MM2025-InvFer-Semaine-00,13:17:00,13:17:00,MM08,1,0,0
11064077-MM2025-InvFer-Semaine-00,13:22:00,13:22:00,MM06,2,0,0
11064077-MM2025-InvFer-Semaine-00,13:22:46,13:22:46,MM07,3,0,0
11064077-MM2025-InvFer-Semaine-00,13:24:00,13:24:00,MM05,4,0,0
11064077-MM2025-InvFer-Semaine-00,13:25:22,13:25:22,MM04,5,0,0
11064077-MM2025-InvFer-Semaine-00,13:27:00,13:27:00,MM01,6,0,0
11064077-MM2025-InvFer-Semaine-00,13:28:00,13:28:00,MM02,7,0,0
11064077-MM2025-InvFer-Semaine-00,13:33:00,13:33:00,MM03,8,0,0
11064078-MM2025-InvFer-Semaine-00,13:22:00,13:22:00,MM08,1,0,0
11064078-MM2025-InvFer-Semaine-00,13:27:00,13:27:00,MM06,2,0,0
11064078-MM2025-InvFer-Semaine-00,13:27:46,13:27:46,MM07,3,0,0
11064078-MM2025-InvFer-Semaine-00,13:29:00,13:29:00,MM05,4,0,0
11064078-MM2025-InvFer-Semaine-00,13:30:22,13:30:22,MM04,5,0,0
11064078-MM2025-InvFer-Semaine-00,13:32:00,13:32:00,MM01,6,0,0
11064078-MM2025-InvFer-Semaine-00,13:33:00,13:33:00,MM02,7,0,0
11064078-MM2025-InvFer-Semaine-00,13:38:00,13:38:00,MM03,8,0,0
11064079-MM2025-InvFer-Semaine-00,13:28:00,13:28:00,MM08,1,0,0
11064079-MM2025-InvFer-Semaine-00,13:33:00,13:33:00,MM06,2,0,0
11064079-MM2025-InvFer-Semaine-00,13:33:46,13:33:46,MM07,3,0,0
11064079-MM2025-InvFer-Semaine-00,13:35:00,13:35:00,MM05,4,0,0
11064079-MM2025-InvFer-Semaine-00,13:36:22,13:36:22,MM04,5,0,0
11064079-MM2025-InvFer-Semaine-00,13:38:00,13:38:00,MM01,6,0,0
11064079-MM2025-InvFer-Semaine-00,13:39:00,13:39:00,MM02,7,0,0
11064079-MM2025-InvFer-Semaine-00,13:44:00,13:44:00,MM03,8,0,0
11064080-MM2025-InvFer-Semaine-00,13:34:00,13:34:00,MM08,1,0,0
11064080-MM2025-InvFer-Semaine-00,13:39:00,13:39:00,MM06,2,0,0
11064080-MM2025-InvFer-Semaine-00,13:39:46,13:39:46,MM07,3,0,0
11064080-MM2025-InvFer-Semaine-00,13:41:00,13:41:00,MM05,4,0,0
11064080-MM2025-InvFer-Semaine-00,13:42:22,13:42:22,MM04,5,0,0
11064080-MM2025-InvFer-Semaine-00,13:44:00,13:44:00,MM01,6,0,0
11064080-MM2025-InvFer-Semaine-00,13:45:00,13:45:00,MM02,7,0,0
11064080-MM2025-InvFer-Semaine-00,13:50:00,13:50:00,MM03,8,0,0
11064081-MM2025-InvFer-Semaine-00,13:40:00,13:40:00,MM08,1,0,0
11064081-MM2025-InvFer-Semaine-00,13:45:00,13:45:00,MM06,2,0,0
11064081-MM2025-InvFer-Semaine-00,13:45:46,13:45:46,MM07,3,0,0
11064081-MM2025-InvFer-Semaine-00,13:47:00,13:47:00,MM05,4,0,0
11064081-MM2025-InvFer-Semaine-00,13:48:22,13:48:22,MM04,5,0,0
11064081-MM2025-InvFer-Semaine-00,13:50:00,13:50:00,MM01,6,0,0
11064081-MM2025-InvFer-Semaine-00,13:51:00,13:51:00,MM02,7,0,0
11064081-MM2025-InvFer-Semaine-00,13:56:00,13:56:00,MM03,8,0,0
11064082-MM2025-InvFer-Semaine-00,13:45:00,13:45:00,MM08,1,0,0
11064082-MM2025-InvFer-Semaine-00,13:50:00,13:50:00,MM06,2,0,0
11064082-MM2025-InvFer-Semaine-00,13:50:46,13:50:46,MM07,3,0,0
11064082-MM2025-InvFer-Semaine-00,13:52:00,13:52:00,MM05,4,0,0
11064082-MM2025-InvFer-Semaine-00,13:53:22,13:53:22,MM04,5,0,0
11064082-MM2025-InvFer-Semaine-00,13:55:00,13:55:00,MM01,6,0,0
11064082-MM2025-InvFer-Semaine-00,13:56:00,13:56:00,MM02,7,0,0
11064082-MM2025-InvFer-Semaine-00,14:01:00,14:01:00,MM03,8,0,0
11064083-MM2025-InvFer-Semaine-00,13:51:00,13:51:00,MM08,1,0,0
11064083-MM2025-InvFer-Semaine-00,13:56:00,13:56:00,MM06,2,0,0
11064083-MM2025-InvFer-Semaine-00,13:56:46,13:56:46,MM07,3,0,0
11064083-MM2025-InvFer-Semaine-00,13:58:00,13:58:00,MM05,4,0,0
11064083-MM2025-InvFer-Semaine-00,13:59:22,13:59:22,MM04,5,0,0
11064083-MM2025-InvFer-Semaine-00,14:01:00,14:01:00,MM01,6,0,0
11064083-MM2025-InvFer-Semaine-00,14:02:00,14:02:00,MM02,7,0,0
11064083-MM2025-InvFer-Semaine-00,14:07:00,14:07:00,MM03,8,0,0
11064084-MM2025-InvFer-Semaine-00,13:57:00,13:57:00,MM08,1,0,0
11064084-MM2025-InvFer-Semaine-00,14:02:00,14:02:00,MM06,2,0,0
11064084-MM2025-InvFer-Semaine-00,14:02:46,14:02:46,MM07,3,0,0
11064084-MM2025-InvFer-Semaine-00,14:04:00,14:04:00,MM05,4,0,0
11064084-MM2025-InvFer-Semaine-00,14:05:22,14:05:22,MM04,5,0,0
11064084-MM2025-InvFer-Semaine-00,14:07:00,14:07:00,MM01,6,0,0
11064084-MM2025-InvFer-Semaine-00,14:08:00,14:08:00,MM02,7,0,0
11064084-MM2025-InvFer-Semaine-00,14:13:00,14:13:00,MM03,8,0,0
11064085-MM2025-InvFer-Semaine-00,14:02:00,14:02:00,MM08,1,0,0
11064085-MM2025-InvFer-Semaine-00,14:07:00,14:07:00,MM06,2,0,0
11064085-MM2025-InvFer-Semaine-00,14:07:46,14:07:46,MM07,3,0,0
11064085-MM2025-InvFer-Semaine-00,14:09:00,14:09:00,MM05,4,0,0
11064085-MM2025-InvFer-Semaine-00,14:10:22,14:10:22,MM04,5,0,0
11064085-MM2025-InvFer-Semaine-00,14:12:00,14:12:00,MM01,6,0,0
11064085-MM2025-InvFer-Semaine-00,14:13:00,14:13:00,MM02,7,0,0
11064085-MM2025-InvFer-Semaine-00,14:18:00,14:18:00,MM03,8,0,0
11064086-MM2025-InvFer-Semaine-00,14:08:00,14:08:00,MM08,1,0,0
11064086-MM2025-InvFer-Semaine-00,14:13:00,14:13:00,MM06,2,0,0
11064086-MM2025-InvFer-Semaine-00,14:13:46,14:13:46,MM07,3,0,0
11064086-MM2025-InvFer-Semaine-00,14:15:00,14:15:00,MM05,4,0,0
11064086-MM2025-InvFer-Semaine-00,14:16:22,14:16:22,MM04,5,0,0
11064086-MM2025-InvFer-Semaine-00,14:18:00,14:18:00,MM01,6,0,0
11064086-MM2025-InvFer-Semaine-00,14:19:00,14:19:00,MM02,7,0,0
11064086-MM2025-InvFer-Semaine-00,14:24:00,14:24:00,MM03,8,0,0
11064087-MM2025-InvFer-Semaine-00,14:14:00,14:14:00,MM08,1,0,0
